Customer ID,Purchase Date,Product Category,Product Price,Customer Age,Gender,Quantity,Total Purchase Amount,Payment Method,Returns,Customer Name,Age,Churn
24863,2023-09-09 00:34:31,Home,51,43,Male,3,2521,Credit Card,0.0,Jordan Moore,43,0
42859,2023-09-09 12:38:36,Books,401,68,Female,1,2643,Credit Card,0.0,Kenneth Soto,68,1
42859,2021-08-19 18:56:26,Home,180,68,Female,2,2776,PayPal,0.0,Kenneth Soto,68,1
42859,2022-06-22 20:03:53,Home,144,68,Female,3,2393,Cash,0.0,Kenneth Soto,68,1
42859,2021-03-19 08:37:01,Books,21,68,Female,3,1065,Cash,0.0,Kenneth Soto,68,1
42859,2023-08-21 05:49:52,Books,458,68,Female,5,1643,Cash,0.0,Kenneth Soto,68,1
42859,2021-11-11 22:44:33,Books,125,68,Female,2,2355,PayPal,,Kenneth Soto,68,1
42859,2022-12-26 09:17:23,Home,472,68,Female,4,4770,Cash,,Kenneth Soto,68,1
42859,2021-06-06 12:36:47,Home,42,68,Female,5,2750,Cash,0.0,Kenneth Soto,68,1
42859,2022-03-03 07:43:26,Electronics,90,68,Female,3,2264,Cash,1.0,Kenneth Soto,68,1
1364,2023-04-13 12:35:05,Electronics,174,24,Female,3,4620,Credit Card,,Melissa Molina,24,0
1364,2021-11-20 07:38:43,Clothing,319,24,Female,5,4088,Cash,0.0,Melissa Molina,24,0
1364,2020-07-21 23:30:29,Home,220,24,Female,2,4505,Credit Card,0.0,Melissa Molina,24,0
1364,2022-11-13 06:20:24,Home,375,24,Female,3,2504,Credit Card,1.0,Melissa Molina,24,0
1364,2023-08-31 11:00:45,Clothing,488,24,Female,5,2082,Credit Card,1.0,Melissa Molina,24,0
1364,2022-10-11 17:27:21,Home,197,24,Female,5,5107,PayPal,1.0,Melissa Molina,24,0
1364,2020-03-20 01:16:41,Electronics,266,24,Female,4,3081,PayPal,0.0,Melissa Molina,24,0
1364,2020-07-11 21:26:52,Electronics,64,24,Female,3,2515,Credit Card,0.0,Melissa Molina,24,0
3494,2023-04-12 14:19:09,Home,419,51,Female,2,4150,Credit Card,0.0,Jessica Jimenez MD,51,0
3494,2023-05-16 07:53:48,Clothing,451,51,Female,5,2264,Credit Card,0.0,Jessica Jimenez MD,51,0
3494,2023-02-25 23:29:22,Electronics,302,51,Female,2,344,PayPal,1.0,Jessica Jimenez MD,51,0
3494,2021-04-06 15:00:32,Clothing,451,51,Female,4,3641,Cash,0.0,Jessica Jimenez MD,51,0
3494,2023-01-30 05:50:26,Books,345,51,Female,5,5143,Credit Card,1.0,Jessica Jimenez MD,51,0
3494,2021-06-30 00:51:40,Electronics,419,51,Female,3,1839,PayPal,1.0,Jessica Jimenez MD,51,0
3494,2023-08-05 20:25:04,Books,13,51,Female,3,4017,PayPal,,Jessica Jimenez MD,51,0
4807,2022-03-14 07:03:13,Home,30,59,Female,3,519,PayPal,0.0,Mason Sanchez,59,0
4807,2020-10-08 01:38:42,Electronics,59,59,Female,4,4512,PayPal,1.0,Mason Sanchez,59,0
4807,2021-11-13 07:19:33,Books,273,59,Female,4,4968,Credit Card,1.0,Mason Sanchez,59,0
4807,2020-01-23 12:31:47,Books,41,59,Female,1,5294,Cash,0.0,Mason Sanchez,59,0
4807,2022-05-31 07:55:13,Clothing,443,59,Female,3,1168,Cash,0.0,Mason Sanchez,59,0
4807,2021-02-11 05:32:15,Books,418,59,Female,3,823,Cash,0.0,Mason Sanchez,59,0
4807,2021-10-24 14:50:02,Clothing,309,59,Female,1,3552,PayPal,0.0,Mason Sanchez,59,0
11116,2022-11-06 09:30:39,Electronics,330,66,Female,1,2944,Cash,1.0,Lauren Gregory,66,0
11116,2021-05-10 06:14:14,Home,432,66,Female,2,5169,Cash,1.0,Lauren Gregory,66,0
11116,2021-02-22 17:22:39,Home,351,66,Female,4,4522,Cash,1.0,Lauren Gregory,66,0
11116,2020-08-21 17:33:23,Books,248,66,Female,4,5297,PayPal,1.0,Lauren Gregory,66,0
11116,2023-06-07 10:42:16,Home,219,66,Female,2,2085,Credit Card,1.0,Lauren Gregory,66,0
11116,2022-03-10 03:46:45,Home,324,66,Female,3,4744,Credit Card,0.0,Lauren Gregory,66,0
1975,2022-08-20 20:08:55,Books,166,51,Male,3,4970,Cash,,Samuel Maldonado,51,0
1975,2021-01-19 19:56:41,Clothing,419,51,Male,4,2460,Credit Card,0.0,Samuel Maldonado,51,0
1975,2022-12-05 04:53:22,Electronics,149,51,Male,2,2368,PayPal,1.0,Samuel Maldonado,51,0
1975,2022-06-02 17:07:11,Electronics,296,51,Male,2,1214,Credit Card,1.0,Samuel Maldonado,51,0
1975,2020-08-22 17:04:17,Electronics,43,51,Male,2,2727,PayPal,0.0,Samuel Maldonado,51,0
1975,2023-01-05 18:45:23,Books,241,51,Male,5,1724,PayPal,0.0,Samuel Maldonado,51,0
1975,2022-12-27 04:00:29,Books,428,51,Male,3,2315,Cash,,Samuel Maldonado,51,0
27690,2022-01-15 12:23:42,Books,54,57,Female,5,735,PayPal,0.0,John Juarez,57,0
27690,2021-02-17 09:16:21,Books,488,57,Female,2,420,PayPal,1.0,John Juarez,57,0
27690,2022-04-13 18:35:11,Home,216,57,Female,5,3200,PayPal,0.0,John Juarez,57,0
27690,2020-08-13 14:14:11,Electronics,214,57,Female,3,3864,Cash,0.0,John Juarez,57,0
27690,2022-11-28 17:49:00,Books,178,57,Female,5,905,Cash,0.0,John Juarez,57,0
27690,2023-09-03 02:23:11,Books,112,57,Female,4,699,PayPal,0.0,John Juarez,57,0
39126,2020-09-25 01:35:01,Electronics,270,61,Male,4,2929,Cash,1.0,Erica Duncan,61,0
39126,2021-03-12 08:58:19,Home,428,61,Male,1,5278,Credit Card,1.0,Erica Duncan,61,0
39126,2023-05-14 06:10:24,Books,77,61,Male,1,3754,Cash,,Erica Duncan,61,0
10016,2023-01-18 08:46:39,Clothing,204,57,Female,4,1863,Cash,1.0,Robin West,57,0
10016,2021-03-24 09:27:19,Clothing,369,57,Female,5,4183,Cash,1.0,Robin West,57,0
10016,2023-07-19 04:37:52,Clothing,140,57,Female,2,4766,Cash,,Robin West,57,0
10016,2022-10-20 19:27:48,Home,137,57,Female,5,4420,PayPal,,Robin West,57,0
37527,2020-09-21 06:01:55,Electronics,194,41,Male,2,3290,PayPal,1.0,Elizabeth Myers,41,1
37527,2023-01-05 13:03:05,Electronics,41,41,Male,2,4035,PayPal,0.0,Elizabeth Myers,41,1
37527,2021-09-22 10:45:18,Books,386,41,Male,1,2417,Credit Card,1.0,Elizabeth Myers,41,1
37527,2021-05-13 17:56:28,Home,13,41,Male,1,1188,Cash,1.0,Elizabeth Myers,41,1
37527,2021-10-26 07:23:47,Books,117,41,Male,4,1813,Credit Card,1.0,Elizabeth Myers,41,1
37527,2021-05-14 08:04:43,Home,113,41,Male,3,4210,Cash,1.0,Elizabeth Myers,41,1
37527,2023-08-07 02:52:41,Electronics,490,41,Male,1,3182,Credit Card,1.0,Elizabeth Myers,41,1
37527,2020-06-29 21:12:33,Electronics,439,41,Male,2,1137,PayPal,,Elizabeth Myers,41,1
37527,2020-12-06 01:57:01,Electronics,394,41,Male,2,2082,PayPal,1.0,Elizabeth Myers,41,1
48220,2023-08-14 04:43:42,Clothing,244,51,Female,1,4133,Cash,0.0,Yolanda Washington,51,1
48220,2021-03-04 14:48:21,Home,188,51,Female,5,1638,Credit Card,1.0,Yolanda Washington,51,1
48220,2022-11-16 21:15:24,Clothing,473,51,Female,5,2083,PayPal,1.0,Yolanda Washington,51,1
21954,2023-02-14 14:26:45,Electronics,494,21,Female,2,3644,Cash,,Chad Blair,21,0
21954,2021-06-23 06:44:21,Clothing,12,21,Female,3,3889,Credit Card,0.0,Chad Blair,21,0
21954,2023-08-09 15:18:29,Home,303,21,Female,1,2525,PayPal,1.0,Chad Blair,21,0
21954,2022-12-19 01:45:55,Home,389,21,Female,4,830,Cash,0.0,Chad Blair,21,0
21954,2021-06-20 02:55:05,Clothing,218,21,Female,2,3199,Credit Card,1.0,Chad Blair,21,0
21954,2021-09-22 21:26:54,Home,103,21,Female,5,971,Cash,1.0,Chad Blair,21,0
21954,2020-04-01 18:48:19,Books,481,21,Female,3,2984,PayPal,0.0,Chad Blair,21,0
46055,2022-12-04 18:19:13,Books,475,41,Female,3,4180,Credit Card,0.0,Krista Mullen,41,0
46055,2022-03-18 11:23:39,Home,480,41,Female,3,3702,PayPal,0.0,Krista Mullen,41,0
46055,2020-02-27 15:13:19,Books,403,41,Female,5,4825,PayPal,1.0,Krista Mullen,41,0
46055,2023-01-14 02:35:08,Home,432,41,Female,1,4732,Cash,1.0,Krista Mullen,41,0
10125,2020-01-08 17:49:11,Electronics,458,19,Male,2,4922,Credit Card,0.0,Elizabeth Haney,19,0
10125,2022-04-23 10:38:08,Electronics,140,19,Male,2,3880,Cash,1.0,Elizabeth Haney,19,0
10125,2023-06-30 05:15:30,Books,241,19,Male,3,4449,Cash,1.0,Elizabeth Haney,19,0
22074,2020-07-14 04:49:22,Electronics,390,57,Male,1,2766,Cash,1.0,Jacqueline Jones,57,0
22074,2022-11-14 22:38:33,Electronics,178,57,Male,1,2992,PayPal,,Jacqueline Jones,57,0
22074,2020-03-01 19:52:58,Electronics,112,57,Male,5,4693,PayPal,0.0,Jacqueline Jones,57,0
22074,2020-02-02 15:17:39,Clothing,420,57,Male,2,4502,Cash,,Jacqueline Jones,57,0
22074,2021-12-30 18:56:32,Home,23,57,Male,5,3247,Cash,0.0,Jacqueline Jones,57,0
22074,2021-01-19 19:03:36,Electronics,15,57,Male,1,1641,Credit Card,1.0,Jacqueline Jones,57,0
22074,2021-03-03 18:20:49,Clothing,458,57,Male,2,302,Cash,1.0,Jacqueline Jones,57,0
22074,2020-05-23 06:13:07,Books,229,57,Male,5,4086,Cash,0.0,Jacqueline Jones,57,0
22074,2021-05-25 02:39:51,Electronics,474,57,Male,4,3094,PayPal,1.0,Jacqueline Jones,57,0
35531,2020-08-03 12:14:48,Home,466,39,Female,2,3003,Cash,1.0,Jonathan Marsh,39,0
35531,2021-10-01 02:26:12,Electronics,436,39,Female,4,3070,PayPal,1.0,Jonathan Marsh,39,0
35531,2022-07-30 20:42:51,Books,91,39,Female,1,1941,Cash,1.0,Jonathan Marsh,39,0
35531,2023-02-07 11:10:02,Electronics,180,39,Female,3,4981,Cash,1.0,Jonathan Marsh,39,0
35531,2021-11-26 05:19:58,Clothing,366,39,Female,2,4516,PayPal,0.0,Jonathan Marsh,39,0
1193,2021-03-26 01:06:30,Books,84,44,Female,3,1190,PayPal,,Xavier Wilson,44,0
1193,2021-04-13 03:28:44,Books,323,44,Female,3,2814,Cash,0.0,Xavier Wilson,44,0
1193,2021-06-02 02:29:36,Books,189,44,Female,3,4757,PayPal,1.0,Xavier Wilson,44,0
1193,2022-01-14 09:35:50,Clothing,194,44,Female,4,2318,Cash,1.0,Xavier Wilson,44,0
1193,2021-05-21 02:30:01,Home,302,44,Female,3,506,Credit Card,0.0,Xavier Wilson,44,0
1193,2020-09-15 03:53:38,Electronics,280,44,Female,5,4509,PayPal,0.0,Xavier Wilson,44,0
1193,2021-05-18 04:46:00,Books,272,44,Female,4,381,Credit Card,,Xavier Wilson,44,0
1193,2021-05-11 18:00:08,Home,321,44,Female,1,1179,Cash,0.0,Xavier Wilson,44,0
1193,2021-04-26 10:26:09,Clothing,131,44,Female,3,2013,Cash,,Xavier Wilson,44,0
1193,2021-03-19 23:30:12,Books,95,44,Female,1,2206,Cash,,Xavier Wilson,44,0
21703,2022-09-22 18:46:40,Books,423,49,Female,2,2593,PayPal,,Richard Khan,49,0
21703,2021-01-15 11:32:56,Books,229,49,Female,4,4856,PayPal,1.0,Richard Khan,49,0
21703,2022-03-22 18:14:57,Books,12,49,Female,4,3569,Cash,,Richard Khan,49,0
21703,2023-03-30 20:53:57,Electronics,481,49,Female,1,3815,Cash,1.0,Richard Khan,49,0
21703,2022-08-18 16:25:43,Books,388,49,Female,3,2181,PayPal,1.0,Richard Khan,49,0
21703,2021-07-24 15:15:12,Electronics,82,49,Female,2,4041,Credit Card,1.0,Richard Khan,49,0
27337,2022-03-28 15:34:44,Electronics,411,48,Female,5,863,Credit Card,1.0,Shelby Henry,48,1
27337,2020-11-07 03:57:49,Electronics,404,48,Female,5,1444,PayPal,1.0,Shelby Henry,48,1
27337,2023-08-18 02:46:07,Home,269,48,Female,3,3569,Credit Card,1.0,Shelby Henry,48,1
27337,2021-08-24 05:47:08,Books,213,48,Female,2,1521,Cash,1.0,Shelby Henry,48,1
27337,2020-08-11 17:38:56,Books,96,48,Female,2,2170,Credit Card,1.0,Shelby Henry,48,1
27337,2023-04-07 20:48:42,Home,299,48,Female,4,609,PayPal,1.0,Shelby Henry,48,1
27337,2020-07-13 17:48:50,Clothing,368,48,Female,5,537,PayPal,0.0,Shelby Henry,48,1
10458,2021-07-26 20:27:49,Clothing,77,65,Female,2,3097,Credit Card,0.0,Luke West,65,0
10458,2021-04-15 10:30:02,Home,318,65,Female,4,3610,PayPal,1.0,Luke West,65,0
10458,2022-06-06 11:44:37,Electronics,203,65,Female,4,744,Cash,0.0,Luke West,65,0
10458,2021-11-22 08:03:52,Home,148,65,Female,4,1076,Credit Card,,Luke West,65,0
10458,2021-09-28 08:19:37,Electronics,323,65,Female,1,2338,Cash,1.0,Luke West,65,0
10458,2021-03-09 19:31:50,Electronics,288,65,Female,1,3156,PayPal,0.0,Luke West,65,0
10458,2020-02-15 04:55:24,Books,226,65,Female,1,2539,Cash,1.0,Luke West,65,0
15399,2021-01-16 08:38:58,Clothing,367,39,Female,4,4031,Cash,,Joshua Holden,39,0
15399,2020-05-11 01:03:32,Home,397,39,Female,1,3294,PayPal,1.0,Joshua Holden,39,0
15399,2020-01-08 06:31:24,Clothing,411,39,Female,2,5071,Cash,,Joshua Holden,39,0
15399,2022-07-20 10:31:29,Electronics,485,39,Female,2,2500,Credit Card,0.0,Joshua Holden,39,0
15399,2022-02-06 08:06:26,Home,268,39,Female,5,4138,Cash,0.0,Joshua Holden,39,0
15399,2023-01-25 02:59:18,Home,12,39,Female,2,2740,Cash,1.0,Joshua Holden,39,0
15399,2021-08-17 09:31:39,Electronics,139,39,Female,4,2234,PayPal,1.0,Joshua Holden,39,0
15399,2020-07-24 22:24:27,Electronics,229,39,Female,3,3581,Cash,1.0,Joshua Holden,39,0
18400,2023-09-02 12:22:11,Electronics,312,36,Male,2,3857,Credit Card,0.0,Shelly Dorsey,36,0
18400,2020-07-16 18:24:15,Electronics,482,36,Male,1,1796,Cash,1.0,Shelly Dorsey,36,0
18400,2021-03-24 15:28:05,Electronics,436,36,Male,3,234,Credit Card,1.0,Shelly Dorsey,36,0
18400,2020-09-12 10:33:39,Electronics,179,36,Male,4,4208,PayPal,1.0,Shelly Dorsey,36,0
18400,2022-10-20 14:34:45,Clothing,479,36,Male,4,720,PayPal,1.0,Shelly Dorsey,36,0
18400,2023-09-11 16:02:30,Home,61,36,Male,4,3206,Cash,1.0,Shelly Dorsey,36,0
18400,2022-03-16 05:14:12,Clothing,370,36,Male,1,2292,PayPal,1.0,Shelly Dorsey,36,0
48711,2023-04-15 11:53:20,Books,102,65,Female,5,2025,Cash,0.0,Michael Baker,65,0
48711,2020-08-18 09:00:20,Electronics,159,65,Female,1,2386,Credit Card,0.0,Michael Baker,65,0
48711,2023-04-29 04:04:17,Electronics,455,65,Female,2,915,Credit Card,1.0,Michael Baker,65,0
48711,2020-12-11 06:47:19,Books,87,65,Female,5,2424,Credit Card,1.0,Michael Baker,65,0
48711,2020-10-16 07:36:07,Clothing,230,65,Female,4,3985,Credit Card,,Michael Baker,65,0
48711,2021-11-17 08:54:27,Home,285,65,Female,2,5098,Credit Card,1.0,Michael Baker,65,0
48711,2023-05-20 16:37:48,Home,306,65,Female,5,4947,Cash,1.0,Michael Baker,65,0
48711,2023-07-07 05:16:52,Clothing,258,65,Female,4,567,Credit Card,0.0,Michael Baker,65,0
48711,2021-03-11 00:11:05,Clothing,326,65,Female,2,3776,PayPal,1.0,Michael Baker,65,0
7090,2021-12-02 13:21:10,Electronics,149,37,Female,1,3941,Credit Card,1.0,Andrew West,37,0
7090,2023-05-15 00:31:53,Clothing,142,37,Female,4,2226,PayPal,0.0,Andrew West,37,0
7090,2022-01-29 04:32:10,Electronics,56,37,Female,1,3612,Credit Card,0.0,Andrew West,37,0
7090,2020-01-15 21:13:37,Home,434,37,Female,3,4665,Credit Card,1.0,Andrew West,37,0
7090,2020-01-10 20:03:03,Electronics,217,37,Female,5,4795,PayPal,,Andrew West,37,0
7090,2023-05-31 05:23:18,Home,26,37,Female,2,2258,Credit Card,0.0,Andrew West,37,0
24534,2023-08-03 10:00:59,Books,358,54,Male,4,3253,PayPal,1.0,Paul Ford,54,0
24534,2022-03-13 17:10:16,Clothing,259,54,Male,3,4759,Cash,1.0,Paul Ford,54,0
24534,2020-02-18 10:41:13,Clothing,386,54,Male,4,5047,Credit Card,0.0,Paul Ford,54,0
24534,2022-08-11 08:15:27,Electronics,87,54,Male,1,2247,Credit Card,1.0,Paul Ford,54,0
24534,2022-12-03 14:01:20,Books,372,54,Male,5,3710,Cash,1.0,Paul Ford,54,0
24534,2021-02-18 13:40:14,Clothing,453,54,Male,2,1722,Credit Card,1.0,Paul Ford,54,0
2521,2021-07-14 23:42:31,Books,485,50,Male,3,1216,Cash,,Deborah Miller,50,0
2521,2022-01-09 02:15:34,Electronics,404,50,Male,5,3059,PayPal,1.0,Deborah Miller,50,0
2521,2021-10-17 15:49:54,Electronics,436,50,Male,3,1750,PayPal,1.0,Deborah Miller,50,0
2521,2022-06-19 14:21:20,Electronics,158,50,Male,4,5153,Credit Card,1.0,Deborah Miller,50,0
2521,2020-11-05 17:08:38,Electronics,66,50,Male,4,891,PayPal,1.0,Deborah Miller,50,0
2521,2023-03-20 14:04:49,Electronics,21,50,Male,1,1632,Credit Card,1.0,Deborah Miller,50,0
2521,2022-09-01 17:01:15,Clothing,408,50,Male,4,1751,PayPal,1.0,Deborah Miller,50,0
2521,2021-03-19 14:00:19,Home,241,50,Male,3,2482,Cash,0.0,Deborah Miller,50,0
2521,2021-05-21 20:54:40,Electronics,361,50,Male,4,2997,PayPal,,Deborah Miller,50,0
5837,2020-04-13 06:34:19,Home,40,68,Male,1,1653,Credit Card,,Gary Wilson,68,0
5837,2022-04-05 11:18:03,Electronics,445,68,Male,5,3600,Credit Card,1.0,Gary Wilson,68,0
5837,2022-09-13 14:49:37,Clothing,94,68,Male,3,4067,Credit Card,,Gary Wilson,68,0
5837,2021-10-28 01:21:54,Books,410,68,Male,5,4105,PayPal,1.0,Gary Wilson,68,0
5837,2020-06-10 19:28:23,Home,51,68,Male,3,2024,PayPal,1.0,Gary Wilson,68,0
5837,2023-01-18 09:44:26,Books,210,68,Male,2,3326,PayPal,,Gary Wilson,68,0
4487,2023-08-06 05:33:09,Electronics,64,34,Female,2,3826,Credit Card,0.0,Heather Jones,34,1
4487,2021-12-18 15:44:28,Clothing,368,34,Female,5,1786,Credit Card,,Heather Jones,34,1
4487,2021-08-06 11:28:18,Books,119,34,Female,5,1864,PayPal,1.0,Heather Jones,34,1
4487,2020-11-27 02:09:49,Electronics,348,34,Female,5,1580,Credit Card,1.0,Heather Jones,34,1
4487,2022-08-20 19:07:17,Electronics,408,34,Female,2,4181,Credit Card,0.0,Heather Jones,34,1
28778,2022-04-26 02:43:33,Electronics,154,25,Male,3,4835,Cash,0.0,Tammy Tucker,25,0
28778,2022-04-05 11:49:07,Books,164,25,Male,2,4348,Cash,0.0,Tammy Tucker,25,0
28778,2023-05-26 05:53:58,Electronics,139,25,Male,2,955,PayPal,1.0,Tammy Tucker,25,0
28778,2021-04-25 02:59:56,Electronics,488,25,Male,3,872,Credit Card,0.0,Tammy Tucker,25,0
28778,2022-03-04 16:10:48,Books,168,25,Male,4,1631,PayPal,0.0,Tammy Tucker,25,0
28778,2023-01-18 00:46:04,Clothing,371,25,Male,3,4747,PayPal,,Tammy Tucker,25,0
28778,2022-10-29 04:39:21,Home,454,25,Male,2,758,PayPal,1.0,Tammy Tucker,25,0
26860,2020-06-25 07:36:50,Home,284,53,Male,5,3978,PayPal,1.0,Emily Cruz,53,1
26860,2022-09-04 20:51:57,Books,44,53,Male,2,3407,Credit Card,0.0,Emily Cruz,53,1
26860,2021-01-26 20:12:58,Electronics,28,53,Male,2,4131,Cash,,Emily Cruz,53,1
26860,2020-07-19 00:11:00,Home,269,53,Male,2,2387,PayPal,0.0,Emily Cruz,53,1
23168,2022-09-14 00:01:43,Clothing,110,57,Female,1,4765,Cash,1.0,Vanessa Lewis,57,0
23168,2020-02-16 10:01:04,Clothing,234,57,Female,3,631,Cash,1.0,Vanessa Lewis,57,0
23168,2022-09-20 10:05:29,Home,296,57,Female,3,3679,PayPal,0.0,Vanessa Lewis,57,0
23168,2021-01-31 22:29:45,Home,71,57,Female,2,4309,PayPal,1.0,Vanessa Lewis,57,0
23168,2020-01-30 07:04:36,Electronics,280,57,Female,5,1038,Credit Card,1.0,Vanessa Lewis,57,0
27357,2020-04-11 19:25:25,Home,176,65,Female,1,4967,Credit Card,0.0,Kylie Kelley,65,0
27357,2022-07-21 15:50:40,Electronics,492,65,Female,2,1817,Credit Card,1.0,Kylie Kelley,65,0
27357,2021-10-13 08:09:00,Home,55,65,Female,1,4847,Cash,,Kylie Kelley,65,0
27357,2020-04-18 12:06:42,Home,78,65,Female,2,3274,PayPal,1.0,Kylie Kelley,65,0
27357,2020-08-14 13:35:14,Electronics,418,65,Female,2,4016,Credit Card,1.0,Kylie Kelley,65,0
27357,2020-12-02 10:23:17,Books,152,65,Female,3,740,Credit Card,0.0,Kylie Kelley,65,0
27357,2022-06-10 09:53:46,Clothing,326,65,Female,1,3567,Credit Card,,Kylie Kelley,65,0
27357,2021-10-09 21:12:03,Books,287,65,Female,1,3232,Credit Card,0.0,Kylie Kelley,65,0
6795,2020-08-19 10:29:58,Books,127,65,Male,2,3519,PayPal,,Jon Lynch,65,0
6795,2021-04-11 14:26:03,Clothing,366,65,Male,2,2092,PayPal,1.0,Jon Lynch,65,0
6795,2021-03-28 16:14:45,Electronics,228,65,Male,3,2600,Credit Card,0.0,Jon Lynch,65,0
6795,2023-01-11 08:50:05,Books,460,65,Male,3,1245,Cash,1.0,Jon Lynch,65,0
6795,2020-10-20 04:34:54,Clothing,286,65,Male,4,834,Cash,0.0,Jon Lynch,65,0
6795,2020-10-03 21:20:31,Books,156,65,Male,2,4544,PayPal,1.0,Jon Lynch,65,0
6795,2020-03-13 21:05:30,Books,213,65,Male,5,4900,Credit Card,1.0,Jon Lynch,65,0
6795,2020-12-06 17:15:22,Electronics,493,65,Male,4,1886,Cash,,Jon Lynch,65,0
6795,2023-06-16 10:00:29,Home,51,65,Male,1,3584,Credit Card,0.0,Jon Lynch,65,0
6320,2022-08-20 05:33:32,Books,499,25,Male,5,1774,Credit Card,,Tiffany Tanner,25,0
6320,2021-12-03 20:21:36,Books,402,25,Male,1,3561,Cash,0.0,Tiffany Tanner,25,0
6320,2020-09-17 20:49:41,Books,27,25,Male,2,2906,PayPal,,Tiffany Tanner,25,0
6320,2023-03-17 04:06:29,Books,336,25,Male,1,1591,Cash,0.0,Tiffany Tanner,25,0
6320,2020-07-20 19:53:55,Clothing,488,25,Male,4,1342,Cash,1.0,Tiffany Tanner,25,0
6320,2020-05-09 00:23:43,Clothing,144,25,Male,5,1081,Credit Card,0.0,Tiffany Tanner,25,0
6320,2021-11-27 04:00:35,Home,101,25,Male,4,3386,Cash,1.0,Tiffany Tanner,25,0
6320,2020-12-22 14:49:03,Home,82,25,Male,2,871,PayPal,0.0,Tiffany Tanner,25,0
6320,2020-01-31 14:04:12,Clothing,314,25,Male,5,3633,Credit Card,,Tiffany Tanner,25,0
49031,2020-06-07 18:48:52,Clothing,483,53,Female,2,1320,Cash,,Suzanne Martinez,53,0
49031,2020-09-28 08:20:48,Home,477,53,Female,1,3508,PayPal,1.0,Suzanne Martinez,53,0
49031,2022-04-01 21:34:55,Electronics,379,53,Female,3,4604,PayPal,0.0,Suzanne Martinez,53,0
49031,2021-11-20 10:39:18,Clothing,268,53,Female,2,2983,Cash,1.0,Suzanne Martinez,53,0
49031,2022-02-14 04:53:24,Clothing,437,53,Female,4,4705,Cash,1.0,Suzanne Martinez,53,0
9798,2022-04-11 09:34:28,Home,293,19,Female,1,2869,Cash,0.0,Beverly Martin,19,0
9798,2020-07-09 08:38:53,Books,376,19,Female,1,3440,Cash,0.0,Beverly Martin,19,0
9798,2022-03-12 08:49:01,Electronics,342,19,Female,2,3645,PayPal,1.0,Beverly Martin,19,0
9798,2022-11-23 11:49:29,Books,81,19,Female,4,2540,Cash,,Beverly Martin,19,0
9798,2023-05-30 01:45:24,Clothing,271,19,Female,2,3903,Credit Card,1.0,Beverly Martin,19,0
9798,2022-07-17 07:27:27,Electronics,167,19,Female,4,858,PayPal,1.0,Beverly Martin,19,0
9798,2023-03-17 17:30:51,Home,157,19,Female,4,3043,Credit Card,0.0,Beverly Martin,19,0
9798,2021-09-11 01:08:55,Electronics,193,19,Female,3,2600,Credit Card,1.0,Beverly Martin,19,0
14425,2021-07-18 07:24:27,Books,15,54,Male,3,4165,Credit Card,,Sarah Young,54,0
14425,2023-06-26 00:22:08,Electronics,266,54,Male,5,2401,Credit Card,0.0,Sarah Young,54,0
14425,2023-08-17 21:47:19,Books,203,54,Male,1,3663,Credit Card,0.0,Sarah Young,54,0
14425,2023-05-26 01:47:12,Books,246,54,Male,5,3731,Credit Card,,Sarah Young,54,0
35940,2020-01-06 07:03:31,Books,94,33,Male,1,3719,Credit Card,,Jacqueline Mcgee,33,0
35940,2022-06-19 14:26:30,Home,249,33,Male,3,5081,PayPal,0.0,Jacqueline Mcgee,33,0
35940,2020-03-29 01:54:33,Electronics,39,33,Male,4,4041,Cash,1.0,Jacqueline Mcgee,33,0
4098,2022-05-23 16:15:35,Home,16,52,Female,4,4272,Cash,1.0,Sarah Garrett,52,0
4098,2023-09-03 16:33:06,Books,479,52,Female,5,1043,Cash,0.0,Sarah Garrett,52,0
14875,2022-12-02 03:17:31,Electronics,295,67,Male,5,4353,Cash,0.0,Christian Contreras,67,1
14875,2021-05-11 10:04:05,Electronics,301,67,Male,3,3730,Cash,0.0,Christian Contreras,67,1
14875,2020-08-01 10:13:43,Clothing,469,67,Male,5,1637,Cash,1.0,Christian Contreras,67,1
33471,2023-06-26 02:50:57,Home,442,30,Female,2,2889,Credit Card,0.0,Valerie Brooks,30,1
33471,2023-03-28 03:33:28,Home,398,30,Female,1,3621,Credit Card,0.0,Valerie Brooks,30,1
33471,2022-02-06 08:40:06,Books,465,30,Female,5,4985,Cash,1.0,Valerie Brooks,30,1
33471,2022-09-25 21:07:39,Electronics,90,30,Female,2,2018,PayPal,0.0,Valerie Brooks,30,1
33471,2021-03-08 02:44:14,Home,234,30,Female,4,1074,PayPal,0.0,Valerie Brooks,30,1
33471,2020-03-22 13:59:09,Clothing,421,30,Female,1,2603,Credit Card,0.0,Valerie Brooks,30,1
33471,2022-05-06 22:17:15,Clothing,164,30,Female,3,1568,PayPal,1.0,Valerie Brooks,30,1
33471,2022-09-19 07:58:22,Home,370,30,Female,1,2972,Cash,1.0,Valerie Brooks,30,1
33471,2021-10-24 20:45:01,Books,297,30,Female,3,4544,Credit Card,0.0,Valerie Brooks,30,1
6003,2022-11-06 04:29:17,Clothing,66,60,Female,1,1178,Cash,0.0,Douglas Tyler,60,0
41194,2020-12-25 13:38:08,Electronics,460,54,Female,3,1423,Credit Card,,Mckenzie Christensen,54,0
41194,2020-11-05 17:26:18,Home,173,54,Female,4,2455,Credit Card,1.0,Mckenzie Christensen,54,0
